"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr9",32552281,32552380,100,"*","MYC_A549_peak_7715",34,".",3.91306,6.92493,3.44098,23,"Promoter (<=1kb)",9,32552327,32553007,681,1,"100129250","ENST00000692500.1",0,"ENSG00000235453","SMIM27","small integral membrane protein 27"
"chr9",33044533,33044670,138,"*","MYC_A549_peak_7716",91,".",7.11382,13.1024,9.1716,68,"3' UTR",9,33034260,33037332,3073,1,"3301","ENST00000465677.1",10273,"ENSG00000086061","DNAJA1","DnaJ heat shock protein family (Hsp40) member A1"
"chr9",33156981,33157080,100,"*","MYC_A549_peak_7717",30,".",4.61443,6.51379,3.06562,62,"Intron (ENST00000535206.5/2683, intron 1 of 2)",9,33166948,33182865,15918,1,"101929639","ENST00000654325.1",-9868,NA,"B4GALT1-AS1","B4GALT1 antisense RNA 1"
"chr9",33225615,33225803,189,"*","MYC_A549_peak_7718",73,".",6.00318,11.2084,7.38215,121,"Intron (ENST00000379725.5/27290, intron 2 of 4)",9,33218365,33248552,30188,1,"27290","ENST00000379725.5",7250,"ENSG00000122711","SPINK4","serine peptidase inhibitor Kazal type 4"
"chr9",33229447,33229706,260,"*","MYC_A549_peak_7719",87,".",5.85541,12.6839,8.78517,61,"Intron (ENST00000379725.5/27290, intron 2 of 4)",9,33240167,33248567,8401,1,"27290","ENST00000379721.4",-10461,"ENSG00000122711","SPINK4","serine peptidase inhibitor Kazal type 4"
"chr9",33233892,33234396,505,"*","MYC_A549_peak_7720",231,".",12.0002,27.5123,23.1819,318,"Intron (ENST00000379725.5/27290, intron 2 of 4)",9,33240167,33248567,8401,1,"27290","ENST00000379721.4",-5771,"ENSG00000122711","SPINK4","serine peptidase inhibitor Kazal type 4"
"chr9",33234552,33234668,117,"*","MYC_A549_peak_7721",35,".",4.97601,7.06977,3.55919,29,"Intron (ENST00000379725.5/27290, intron 2 of 4)",9,33240167,33248567,8401,1,"27290","ENST00000379721.4",-5499,"ENSG00000122711","SPINK4","serine peptidase inhibitor Kazal type 4"
"chr9",33264589,33264775,187,"*","MYC_A549_peak_7722",20,".",3.29264,5.31046,2.00509,74,"Promoter (<=1kb)",9,33252471,33264708,12238,2,"573","ENST00000634734.3",0,"ENSG00000107262","BAG1","BAG cochaperone 1"
"chr9",33290389,33291049,661,"*","MYC_A549_peak_7723",136,".",5.80403,17.7315,13.6155,383,"Promoter (<=1kb)",9,33290512,33365283,74772,1,"4799","ENST00000379521.8",0,"ENSG00000086102","NFX1","nuclear transcription factor, X-box binding 1"
"chr9",33329227,33329507,281,"*","MYC_A549_peak_7724",200,".",9.79662,24.3391,20.0663,96,"Intron (ENST00000379521.8/4799, intron 10 of 20)",9,33319021,33332657,13637,1,"4799","ENST00000466359.1",10206,"ENSG00000086102","NFX1","nuclear transcription factor, X-box binding 1"
"chr9",33415630,33415862,233,"*","MYC_A549_peak_7725",114,".",6.62857,15.4524,11.4196,54,"Distal Intergenic",9,33402857,33409948,7092,1,"105376020","ENST00000450864.1",12773,"ENSG00000286322","LOC105376020","uncharacterized LOC105376020"
"chr9",33473840,33473973,134,"*","MYC_A549_peak_7726",120,".",5.22362,16.0864,12.0334,76,"Promoter (<=1kb)",9,33461353,33473924,12572,2,"65083","ENST00000297990.9",0,"ENSG00000165271","NOL6","nucleolar protein 6"
"chr9",33474068,33474211,144,"*","MYC_A549_peak_7727",62,".",4.59248,10.0184,6.26945,56,"Promoter (<=1kb)",9,33461452,33473930,12479,2,"65083","ENST00000379471.3",-138,"ENSG00000165271","NOL6","nucleolar protein 6"
"chr9",33523439,33523619,181,"*","MYC_A549_peak_7728",48,".",4.69567,8.44714,4.81758,67,"Promoter (<=1kb)",9,33524251,33573013,48763,1,"441459","ENST00000684830.1",-632,"ENSG00000230453","ANKRD18B","ankyrin repeat domain 18B"
"chr9",33524444,33524557,114,"*","MYC_A549_peak_7729",37,".",4.56249,7.27655,3.75081,36,"Promoter (<=1kb)",9,33524394,33573001,48608,1,"441459","ENST00000290943.10",50,"ENSG00000230453","ANKRD18B","ankyrin repeat domain 18B"
"chr9",33722172,33722360,189,"*","MYC_A549_peak_7730",60,".",3.42459,9.80686,6.07752,89,"Exon (ENST00000449144.1/ENST00000449144.1, exon 2 of 2)",9,33732975,33738416,5442,2,"101929688","ENST00000422764.1",16056,"ENSG00000235481","UBE2R2-AS1","UBE2R2 antisense RNA 1"
"chr9",33816505,33816683,179,"*","MYC_A549_peak_7731",71,".",4.99359,11.0053,7.19175,123,"Promoter (<=1kb)",9,33817160,33920399,103240,1,"54926","ENST00000263228.4",-477,"ENSG00000107341","UBE2R2","ubiquitin conjugating enzyme E2 R2"
"chr9",33816916,33817164,249,"*","MYC_A549_peak_7732",67,".",4.41905,10.5157,6.73937,50,"Promoter (<=1kb)",9,33817160,33920399,103240,1,"54926","ENST00000263228.4",0,"ENSG00000107341","UBE2R2","ubiquitin conjugating enzyme E2 R2"
"chr9",34048890,34049632,743,"*","MYC_A549_peak_7733",345,".",9.38933,39.0613,34.5971,577,"Promoter (<=1kb)",9,33921700,34048907,127208,2,"55833","ENST00000683659.1",0,"ENSG00000137073","UBAP2","ubiquitin associated protein 2"
"chr9",34073225,34073380,156,"*","MYC_A549_peak_7734",44,".",5.28141,8.00258,4.40735,85,"Distal Intergenic",9,34089412,34093779,4368,2,"25853","ENST00000466402.1",20399,"ENSG00000198876","DCAF12","DDB1 and CUL4 associated factor 12"
"chr9",34126428,34126548,121,"*","MYC_A549_peak_7735",41,".",3.76824,7.68757,4.12346,27,"Promoter (<=1kb)",9,34086387,34126698,40312,2,"25853","ENST00000361264.9",150,"ENSG00000198876","DCAF12","DDB1 and CUL4 associated factor 12"
"chr9",34637187,34637367,181,"*","MYC_A549_peak_7736",128,".",7.80478,16.9335,12.8469,99,"Promoter (<=1kb)",9,34636751,34637412,662,2,"10280","ENST00000478146.1",45,"ENSG00000147955","SIGMAR1","sigma non-opioid intracellular receptor 1"
"chr9",35096493,35096659,167,"*","MYC_A549_peak_7737",93,".",5.33959,13.3074,9.36923,106,"Promoter (<=1kb)",9,35087237,35096564,9328,2,"84720","ENST00000700254.1",0,"ENSG00000165282","PIGO","phosphatidylinositol glycan anchor biosynthesis class O"
"chr9",35116320,35116452,133,"*","MYC_A549_peak_7738",35,".",3.51703,7.09102,3.57525,58,"Promoter (<=1kb)",9,35104121,35116341,12221,2,"80256","ENST00000605244.5",0,"ENSG00000005238","ATOSB","atos homolog B"
"chr9",35518273,35518468,196,"*","MYC_A549_peak_7739",33,".",4.84516,6.86932,3.39135,97,"Intron (ENST00000361226.8/9853, intron 1 of 11)",9,35538632,35561898,23267,1,"9853","ENST00000455600.1",-20164,"ENSG00000198853","RUSC2","RUN and SH3 domain containing 2"
"chr9",35657690,35658047,358,"*","MYC_A549_peak_7740",258,".",6.64002,30.2721,25.8999,199,"Promoter (<=1kb)",9,35657754,35658017,264,2,"6023","ENST00000363046.1",0,"ENSG00000277027","RMRP","RNA component of mitochondrial RNA processing endoribonuclease"
"chr9",35689804,35690062,259,"*","MYC_A549_peak_7741",135,".",8.94622,17.6127,13.5032,118,"Promoter (<=1kb)",9,35681993,35690056,8064,2,"7169","ENST00000378292.9",0,"ENSG00000198467","TPM2","tropomyosin 2"
"chr9",35690624,35690762,139,"*","MYC_A549_peak_7742",50,".",5.41036,8.7059,5.06701,86,"Promoter (<=1kb)",9,35681993,35690056,8064,2,"7169","ENST00000378292.9",-568,"ENSG00000198467","TPM2","tropomyosin 2"
"chr9",35732220,35732329,110,"*","MYC_A549_peak_7743",21,".",2.77422,5.42882,2.11682,44,"Promoter (<=1kb)",9,35696948,35732195,35248,2,"7094","ENST00000706939.1",-25,"ENSG00000137076","TLN1","talin 1"
"chr9",36258342,36258550,209,"*","MYC_A549_peak_7744",112,".",5.00272,15.306,11.2839,149,"Promoter (<=1kb)",9,36214441,36258448,44008,2,"10020","ENST00000642385.2",0,"ENSG00000159921","GNE","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase"
"chr9",36317805,36318037,233,"*","MYC_A549_peak_7745",181,".",10.4732,22.4315,18.1949,146,"Distal Intergenic",9,36216943,36277042,60100,2,"10020","ENST00000543356.7",-40763,"ENSG00000159921","GNE","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase"
"chr9",36400314,36400438,125,"*","MYC_A549_peak_7746",57,".",4.58743,9.51254,5.79615,67,"Promoter (<=1kb)",9,36336404,36400299,63896,2,"152006","ENST00000611646.4",-15,"ENSG00000137075","RNF38","ring finger protein 38"
"chr9",36400975,36401151,177,"*","MYC_A549_peak_7747",66,".",5.20841,10.4222,6.64996,123,"Promoter (<=1kb)",9,36356340,36401196,44857,2,"152006","ENST00000491349.5",45,"ENSG00000137075","RNF38","ring finger protein 38"
"chr9",36566791,36567044,254,"*","MYC_A549_peak_7748",284,".",13.5272,32.8207,28.4185,158,"Distal Intergenic",9,36572862,36677683,104822,1,"9833","ENST00000536329.5",-5818,"ENSG00000165304","MELK","maternal embryonic leucine zipper kinase"
"chr9",36924129,36924273,145,"*","MYC_A549_peak_7749",88,".",7.22411,12.789,8.88448,53,"Intron (ENST00000358127.9/5079, intron 6 of 9)",9,36893462,36893531,70,2,"100616456","ENST00000577752.1",-30598,"ENSG00000265368","MIR4476","microRNA 4476"
"chr9",37120020,37120220,201,"*","MYC_A549_peak_7750",120,".",3.82678,16.1189,12.0656,103,"Promoter (<=1kb)",9,37113017,37120446,7430,2,"105376034","ENST00000654436.1",226,NA,"LOC105376034","uncharacterized LOC105376034"
"chr9",37465937,37466077,141,"*","MYC_A549_peak_7751",38,".",2.66704,7.38964,3.85757,19,"Promoter (<=1kb)",9,37438102,37465450,27349,2,"9925","ENST00000307750.5",-487,"ENSG00000168795","ZBTB5","zinc finger and BTB domain containing 5"
"chr9",37485827,37486037,211,"*","MYC_A549_peak_7752",94,".",4.37738,13.3826,9.44055,116,"Promoter (<=1kb)",9,37485948,37503553,17606,1,"64425","ENST00000442009.6",0,"ENSG00000137054","POLR1E","RNA polymerase I subunit E"
"chr9",37576299,37576408,110,"*","MYC_A549_peak_7753",24,".",4.18518,5.84296,2.49399,15,"Promoter (<=1kb)",9,37510892,37576380,65489,2,"26267","ENST00000432825.7",0,"ENSG00000147912","FBXO10","F-box protein 10"
"chr9",37592126,37592345,220,"*","MYC_A549_peak_7754",101,".",4.75637,14.1373,10.1684,87,"Promoter (<=1kb)",9,37541340,37592469,51130,2,"26267","ENST00000537239.2",124,"ENSG00000147912","FBXO10","F-box protein 10"
"chr9",37592494,37592648,155,"*","MYC_A549_peak_7755",88,".",3.74585,12.7502,8.8485,91,"Promoter (<=1kb)",9,37588413,37592597,4185,2,"401505","ENST00000321301.7",0,"ENSG00000175768","TOMM5","translocase of outer mitochondrial membrane 5"
"chr9",37904289,37904453,165,"*","MYC_A549_peak_7756",149,".",4.89359,19.1112,14.9587,88,"Promoter (<=1kb)",9,37879400,37904353,24954,2,"92014","ENST00000496760.5",0,"ENSG00000122696","SLC25A51","solute carrier family 25 member 51"
"chr9",38392645,38392810,166,"*","MYC_A549_peak_7757",135,".",5.96537,17.6571,13.5445,84,"Promoter (<=1kb)",9,38392702,38398661,5960,1,"219","ENST00000377698.4",0,"ENSG00000137124","ALDH1B1","aldehyde dehydrogenase 1 family member B1"
"chr9",38433070,38433182,113,"*","MYC_A549_peak_7758",70,".",4.22956,10.8899,7.09862,63,"Promoter (<=1kb)",9,38433696,38463239,29544,1,"105376041","ENST00000637760.3",-514,NA,"LOC105376041","uncharacterized LOC105376041"
"chr9",38620475,38620876,402,"*","MYC_A549_peak_7759",512,".",19.9406,55.8774,51.2957,212,"Promoter (<=1kb)",9,38620526,38624834,4309,1,"158228","ENST00000667135.1",0,NA,"FAM201A","family with sequence similarity 201 member A"
"chr9",39030424,39030552,129,"*","MYC_A549_peak_7760",39,".",4.00212,7.44578,3.91244,73,"Intron (ENST00000422626.1/ENST00000422626.1, intron 5 of 6)",9,39078818,39086148,7331,2,"79937","ENST00000477002.1",55596,"ENSG00000106714","CNTNAP3","contactin associated protein family member 3"
"chr9",39674637,39674754,118,"*","MYC_A549_peak_7761",27,".",4.67061,6.17104,2.74794,27,"Distal Intergenic",9,39776516,39809692,33177,2,"389741","ENST00000663590.1",134938,"ENSG00000278175","GLIDR","glioblastoma down-regulated RNA"
"chr9",39674928,39675027,100,"*","MYC_A549_peak_7762",20,".",4.05981,5.3092,2.00509,64,"Distal Intergenic",9,39776516,39809692,33177,2,"389741","ENST00000663590.1",134665,"ENSG00000278175","GLIDR","glioblastoma down-regulated RNA"
"chr9",39809954,39810055,102,"*","MYC_A549_peak_7763",34,".",3.91306,6.92493,3.44098,41,"Promoter (<=1kb)",9,39731339,39810024,78686,2,"389741","ENST00000691877.1",0,"ENSG00000278175","GLIDR","glioblastoma down-regulated RNA"
"chr9",39874172,39874416,245,"*","MYC_A549_peak_7764",64,".",5.74546,10.2513,6.48604,149,"Promoter (<=1kb)",9,39814025,39874200,60176,2,"654466","ENST00000711658.1",0,"ENSG00000291181","FGF7P3","fibroblast growth factor 7 pseudogene 3"
"chr9",40754157,40754262,106,"*","MYC_A549_peak_7765",52,".",5.89222,8.96701,5.28423,41,"Distal Intergenic",9,40755407,40767875,12469,2,"100132004","ENST00000413399.3",13613,NA,"LOC100132004","ankyrin repeat domain 30B pseudogene"
"chr9",41189218,41189341,124,"*","MYC_A549_peak_7766",19,".",2.48068,5.19227,1.93278,122,"Promoter (<=1kb)",9,41131309,41189310,58002,2,"644019","ENST00000456520.5",0,"ENSG00000215126","ZNG1F","Zn regulated GTPase metalloprotein activator 1F"
"chr9",42127777,42127911,135,"*","MYC_A549_peak_7767",62,".",6.19762,9.96097,6.21526,41,"Promoter (1-2kb)",9,41938060,42129125,191066,2,"728577","ENST00000617422.4",1214,"ENSG00000154529","CNTNAP3B","contactin associated protein family member 3B"
"chr9",42430996,42431236,241,"*","MYC_A549_peak_7768",64,".",5.74546,10.2513,6.48604,131,"Distal Intergenic",9,42566993,42569310,2318,2,"103908605","ENST00000428895.1",138074,NA,"FAM88E","family with sequence similarity 88 member E"
"chr9",42431312,42431427,116,"*","MYC_A549_peak_7769",47,".",5.23002,8.41215,4.78962,69,"Distal Intergenic",9,42566993,42569310,2318,2,"103908605","ENST00000428895.1",137883,NA,"FAM88E","family with sequence similarity 88 member E"
"chr9",42568599,42568895,297,"*","MYC_A549_peak_7770",24,".",3.12505,5.83711,2.4884,160,"Promoter (<=1kb)",9,42566993,42569310,2318,2,"103908605","ENST00000428895.1",415,NA,"FAM88E","family with sequence similarity 88 member E"
"chr9",42568999,42569202,204,"*","MYC_A549_peak_7771",112,".",8.03002,15.3155,11.2865,74,"Promoter (<=1kb)",9,42566993,42569310,2318,2,"103908605","ENST00000428895.1",108,NA,"FAM88E","family with sequence similarity 88 member E"
"chr9",42569280,42569392,113,"*","MYC_A549_peak_7772",35,".",4.97601,7.06977,3.55919,84,"Promoter (<=1kb)",9,42566679,42569353,2675,2,"103908605","ENST00000435586.1",0,NA,"FAM88E","family with sequence similarity 88 member E"
"chr9",42725630,42725746,117,"*","MYC_A549_peak_7773",44,".",5.28141,8.00258,4.40735,33,"Promoter (<=1kb)",9,42725013,42789613,64601,1,"105500239","ENST00000656473.1",617,NA,"XLOC_007697","uncharacterized LOC105500239"
"chr9",44090834,44090940,107,"*","MYC_A549_peak_7774",29,".",4.49907,6.33484,2.90087,69,"Distal Intergenic",9,43128968,43131569,2602,1,"102724904","ENST00000656631.1",961866,"ENSG00000291167","LOC102724904","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene"
"chr9",44599130,44599285,156,"*","MYC_A549_peak_7775",23,".",4.37935,5.73904,2.39869,147,"Distal Intergenic",9,43128968,43131569,2602,1,"102724904","ENST00000656631.1",1470162,"ENSG00000291167","LOC102724904","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene"
"chr9",44840160,44840268,109,"*","MYC_A549_peak_7776",56,".",5.48774,9.31879,5.61176,43,"Distal Intergenic",9,43128968,43131569,2602,1,"102724904","ENST00000656631.1",1711192,"ENSG00000291167","LOC102724904","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene"
"chr9",45453024,45453172,149,"*","MYC_A549_peak_7777",27,".",4.67061,6.17104,2.74794,112,"Distal Intergenic",9,43128968,43131569,2602,1,"102724904","ENST00000656631.1",2324056,"ENSG00000291167","LOC102724904","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene"
"chr9",61330428,61330558,131,"*","MYC_A549_peak_7778",52,".",5.58682,8.96701,5.28423,88,"Promoter (<=1kb)",9,61330717,61453030,122314,1,"100289279","ENST00000636699.1",-159,"ENSG00000283378","CNTNAP3C","contactin associated protein family member 3C"
"chr9",62376227,62376377,151,"*","MYC_A549_peak_7779",48,".",4.69567,8.44714,4.81758,85,"Promoter (<=1kb)",9,62376161,62435199,59039,1,"387628","ENST00000377614.7",66,"ENSG00000291011","FGF7P6","fibroblast growth factor 7 pseudogene 6"
"chr9",62532324,62532460,137,"*","MYC_A549_peak_7780",71,".",6.50302,10.9826,7.17314,66,"Promoter (<=1kb)",9,62532337,62534724,2388,1,"103908604","ENST00000450704.1",0,NA,"FAM88F","family with sequence similarity 88 member F"
"chr9",62532846,62533059,214,"*","MYC_A549_peak_7781",25,".",3.44727,5.94584,2.57976,163,"Promoter (<=1kb)",9,62532378,62533858,1481,1,"103908604","ENST00000420615.2",468,NA,"FAM88F","family with sequence similarity 88 member F"
"chr9",62667389,62667583,195,"*","MYC_A549_peak_7782",71,".",6.50302,10.9826,7.17314,82,"Distal Intergenic",9,62801461,62810186,8726,1,"103352539","ENST00000427509.5",-133878,"ENSG00000238113","LINC01410","long intergenic non-protein coding RNA 1410"
"chr9",65675856,65675995,140,"*","MYC_A549_peak_7783",45,".",2.98268,8.18652,4.57961,40,"Promoter (<=1kb)",9,65675858,65703471,27614,1,"220869","ENST00000469921.5",0,"ENSG00000147996","ZNG1E","Zn regulated GTPase metalloprotein activator 1E"
"chr9",66270428,66270536,109,"*","MYC_A549_peak_7784",47,".",5.23002,8.41215,4.78962,18,"Distal Intergenic",9,66113053,66179474,66422,2,"642929","ENST00000621949.2",-90954,NA,"LOC642929","general transcription factor II, i pseudogene"
"chr9",66270591,66270702,112,"*","MYC_A549_peak_7785",42,".",4.90314,7.87199,4.29824,67,"Distal Intergenic",9,66113053,66179474,66422,2,"642929","ENST00000621949.2",-91117,NA,"LOC642929","general transcription factor II, i pseudogene"
"chr9",66701869,66702098,230,"*","MYC_A549_peak_7786",44,".",5.28141,8.00258,4.40735,164,"Distal Intergenic",9,66856426,66919359,62934,1,"26149","ENST00000619925.4",-154328,"ENSG00000274349","ZNF658","zinc finger protein 658"
"chr9",67059000,67059099,100,"*","MYC_A549_peak_7787",52,".",5.58682,8.96701,5.28423,39,"Promoter (<=1kb)",9,67059560,67293468,233909,1,"643827","ENST00000617175.1",-461,NA,"CNTNAP3P2","CNTNAP3 pseudogene 2"
"chr9",67470792,67470891,100,"*","MYC_A549_peak_7788",52,".",5.58682,8.96701,5.28423,59,"Distal Intergenic",9,67512034,67515393,3360,2,"105379452","ENST00000616196.1",44502,NA,"LOC105379452","uncharacterized LOC105379452"
"chr9",68241938,68242077,140,"*","MYC_A549_peak_7789",15,".",2.22523,4.80778,1.59325,59,"Promoter (<=1kb)",9,68241945,68248589,6645,1,"445571","ENST00000377349.6",0,"ENSG00000196873","ZNG1C","Zn regulated GTPase metalloprotein activator 1C"
"chr9",69035858,69036054,197,"*","MYC_A549_peak_7790",37,".",4.08319,7.26625,3.74255,163,"Promoter (<=1kb)",9,69036033,69074881,38849,1,"2395","ENST00000377270.8",0,"ENSG00000165060","FXN","frataxin"
"chr9",70258922,70259075,154,"*","MYC_A549_peak_7791",71,".",4.99359,11.0053,7.19175,59,"Promoter (<=1kb)",9,70258978,70354873,95896,1,"23137","ENST00000361138.7",0,"ENSG00000198887","SMC5","structural maintenance of chromosomes 5"
"chr9",70414109,70414254,146,"*","MYC_A549_peak_7792",39,".",3.31429,7.5446,3.99299,88,"Promoter (<=1kb)",9,70384604,70414657,30054,2,"687","ENST00000377126.4",403,"ENSG00000119138","KLF9","KLF transcription factor 9"
"chr9",70418314,70418627,314,"*","MYC_A549_peak_7793",55,".",4.25848,9.25365,5.55508,244,"Distal Intergenic",9,70384604,70414657,30054,2,"687","ENST00000377126.4",-3657,"ENSG00000119138","KLF9","KLF transcription factor 9"
"chr9",70418932,70419031,100,"*","MYC_A549_peak_7794",29,".",3.121,6.41011,2.96851,57,"Distal Intergenic",9,70384604,70414657,30054,2,"687","ENST00000377126.4",-4275,"ENSG00000119138","KLF9","KLF transcription factor 9"
"chr9",70419424,70419558,135,"*","MYC_A549_peak_7795",46,".",3.6773,8.23007,4.62049,84,"Distal Intergenic",9,70384604,70414657,30054,2,"687","ENST00000377126.4",-4767,"ENSG00000119138","KLF9","KLF transcription factor 9"
"chr9",70470496,70470696,201,"*","MYC_A549_peak_7796",50,".",5.73726,8.72899,5.08302,114,"Distal Intergenic",9,70384604,70414657,30054,2,"687","ENST00000377126.4",-55839,"ENSG00000119138","KLF9","KLF transcription factor 9"
"chr9",71911370,71911718,349,"*","MYC_A549_peak_7797",212,".",8.08624,25.522,21.223,149,"Promoter (<=1kb)",9,71911510,71973152,61643,1,"138241","ENST00000479413.1",0,"ENSG00000155621","C9orf85","chromosome 9 open reading frame 85"
"chr9",72203337,72203456,120,"*","MYC_A549_peak_7798",91,".",7.11382,13.1024,9.1716,37,"Intron (ENST00000545168.5/9615, intron 3 of 13)",9,72210715,72231181,20467,1,"9615","ENST00000414671.1",-7259,"ENSG00000119125","GDA","guanine deaminase"
"chr9",72209820,72209919,100,"*","MYC_A549_peak_7799",52,".",5.58682,8.96701,5.28423,40,"Promoter (<=1kb)",9,72210715,72231181,20467,1,"9615","ENST00000414671.1",-796,"ENSG00000119125","GDA","guanine deaminase"
"chr9",72294463,72294621,159,"*","MYC_A549_peak_7800",35,".",4.97601,7.06977,3.55919,26,"Distal Intergenic",9,72305367,72316942,11576,1,"100507540","ENST00000659727.2",-10746,"ENSG00000225434","LINC01504","long intergenic non-protein coding RNA 1504"
